x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,y
14.52,-15,-12,8.96,19.22,5.36,0.00477652,-0.3173845,-0.538100368,-0.711335596,-0.893351491,75.41,58.98,62.83,49.16,21.52,1.27,-2.84,1.76,-2.84,4.6,5.57,4.31,-9.52,1.14,-9.52,10.66,1
73.94545455,27.40909091,-8.727272727,0.487272727,20.98454545,-3.354545455,-0.013414069,-0.360526519,-0.511192877,-0.593210878,-0.788583073,71.63818182,5.349090909,34.42545455,23.45454545,16.22545455,5.04,-8.802727273,3.997272727,-8.802727273,12.80272727,-1.437272727,9.530909091,15.57909091,16.60454545,-3.806363636,20.41,1
16.5575,-8.62,0,3.4575,7.6475,-3.8175,0.006669072,-0.338499264,-0.706287843,-0.848083617,-0.916597603,64.89,26.0825,36.42,20.085,6.2725,2.5275,3.06,4.345,-1.1575,5.5025,4.4125,6.2475,-10.08,0.9675,-10.08,11.0475,1
15.345,-2.25,3,-2.23,31.81,-1.85,-0.004717803,-0.27706472,-0.575081717,-0.738123774,-0.895271301,61.655,51.42,52.565,58.77,39.27,1.915,-1.825,1.675,-3.805,5.48,-1.14,2.88,-5.865,0.615,-5.865,6.485,1
3.68,3.75,-0.75,-5.075,18.1925,2.535,0.01577152,-0.362850332,-0.624947319,-0.787989938,-0.884350964,43.3375,28,43.395,35.845,20.54,3.9875,-3.6125,3.805,-7.04,10.8425,-2.5875,3.055,-2.3275,3.0225,-4.1,7.125,1
10.74333333,-23.5,11,-1.043333333,28.81333333,6.12,0.017535613,-0.212491569,-0.507483633,-0.668662756,-0.886093455,28.49,39.44333333,37.83666667,43.91,28.40333333,9.436666667,25.18,25.18,-5.93,31.11,9.156666667,14.71,23.58,23.58,-8.773333333,32.35,1
39.15,5.25,7.5,4.5,19.35,3.615,-0.023705783,-0.37414588,-0.545369477,-0.736009981,-0.915489663,85.74,43.985,52.255,37.29,18.005,2.905,-0.215,2.76,-4.67,7.435,1.195,4.16,7.615,7.615,-5.075,12.69,1
24.37166667,2.38,-5.031666667,0.113333333,23.215,0.455,0.016461558,-0.353690036,-0.574389706,-0.725447949,-0.839475183,60.45666667,31.325,51.225,41.43333333,23.23833333,2.261666667,4.856666667,5.28,-1.608333333,6.89,-0.408333333,2.735,-2.345,1.875,-4.416666667,6.288333333,1
22.57,-6.78,0,5.87,17.37,1.09,-0.030371822,-0.40484611,-0.710714968,-0.819632957,-0.921621105,66.82,46.25,60.7,48.15,28.98,1.86,-3.05,1.08,-3.05,4.12,4.43,1.53,2.94,2.94,-2.79,5.73,1
3.836666667,-8.223333333,0,0.813333333,20.50666667,2.803333333,-0.003842268,-0.314930752,-0.518873253,-0.763227187,-0.920959056,69.09333333,46.78333333,58.37,41.74,15.16333333,3.36,-6.886666667,2.393333333,-6.886666667,9.283333333,1.92,5.466666667,-2.223333333,6.303333333,-5.843333333,12.14333333,1
23.18,-6,-3,-0.015,24.22,-0.415,-0.046595692,-0.367615746,-0.600061897,-0.766724437,-0.903255756,31.915,27.94,39.895,38.445,21.175,2.61,-6.54,1.465,-6.54,8,-2.67,1.755,3.3,3.3,-0.895,4.195,1
11.475,5.25,9,-4.835,26.995,8.055,-0.028630632,-0.272648018,-0.503436687,-0.705847421,-0.868647815,28.97,25.31,37.335,39.94,27.54,3.115,0.11,3.03,-2.5,5.535,-2.155,4.25,-6.995,1.2,-6.995,8.19,1
7.812,-0.6,-6.6,-2.014,19.258,-1.841,0.00923972,-0.263263887,-0.474080845,-0.715434469,-0.903375365,39.452,28.465,39.536,40.463,18.694,4.125,-0.685,5.365,-7.203,12.567,-3.145,4.493,7.852,8.98,-4.196,13.175,1
-3.9025,6,12.75,2.58,23.3,-3.2825,0.011820475,-0.205799832,-0.505895044,-0.706397439,-0.836584724,37.1075,45.1475,43.01,44.0475,25.6925,4.945,-12.245,1.1975,-12.245,13.4425,0.8275,10.8175,-18.5375,0.2175,-18.5375,18.755,1
23.67666667,-1,0,1.493333333,18.27,2.07,-0.004997834,-0.329239334,-0.504139458,-0.720466251,-0.878046433,50.69666667,16.36333333,36.84666667,24.53666667,16.37666667,3.41,-5.956666667,1.063333333,-5.956666667,7.023333333,0.516666667,2.97,2.21,5.443333333,-3.453333333,8.9,1
18.6,-2.25,0,0.37,20.6,-6.79,-0.008646005,-0.336703058,-0.494684498,-0.719542018,-0.88605691,95.855,69.115,72.265,56.4,22.38,1.77,3.4,3.4,-2.28,5.675,1.915,2.545,5.075,5.075,-0.22,5.295,1
30.47333333,-3.5,-2,-0.023333333,27.00666667,1.04,-0.001942458,-0.313215567,-0.572057558,-0.730729678,-0.872414818,65.97,33.10666667,47.86666667,40.46333333,27.37333333,3.656666667,-2.66,2.076666667,-5.39,7.473333333,-2.076666667,2.14,2.133333333,3.856666667,-2.266666667,6.123333333,1
8.966666667,0.5,3,1.876666667,33.00666667,3.003333333,0.009223309,-0.285741402,-0.522484513,-0.720082483,-0.832867422,35,41.18,45.62333333,61.47666667,34.56666667,3.25,10.14333333,10.14333333,-1.553333333,11.7,4.193333333,3.786666667,-1.463333333,4.933333333,-5.78,10.71666667,1
6.44,-12.03,6.75,1.83,12.205,0.595,-0.041846002,-0.297635988,-0.635238246,-0.750909123,-0.882613355,41.52,32.54,35.385,26.73,12.4025,1.8825,-3.9875,1.105,-3.9875,5.0925,-1.8875,2.4025,1.29,3.3675,-3.27,6.6425,1
8.4275,10.4425,-3.75,-4.95,25.295,0.875,-0.028867797,-0.262286653,-0.524709722,-0.721899545,-0.88048879,53.1,49.79,50.08,49.76,29.34,4.0275,7.325,7.325,-5.8475,13.1725,0.15,5.705,-5.0075,6.3625,-9.395,15.7575,1
-24.18,6,-1.5,-3.375,21.165,-8.01,-0.007960555,-0.217264542,-0.505173646,-0.753208518,-0.917436044,24.935,36.5,40.77,56.315,19.71,3.64,-6.72,0.84,-6.72,7.555,10.36,2.5,5.34,5.34,-0.175,5.515,1
47.01833333,-25.45666667,6.975,4.383333333,25.87833333,-0.795,-0.018356462,-0.309359835,-0.49646038,-0.696927891,-0.848684016,46.03166667,21.44666667,45.39833333,42.29833333,11.51333333,7.716666667,13.40333333,13.40333333,-4.828333333,18.23333333,-5.835,12.16333333,-20.48833333,2.665,-20.48833333,23.15333333,1
32.985,-11.625,-0.75,2.665,25.565,0.085,-0.017388666,-0.319041402,-0.50583685,-0.699847781,-0.877564287,46.9125,22.815,40.115,36.2025,24.7375,4.3325,8.885,8.885,-3.18,12.065,3.16,5.86,4.39,9.5125,-6.8825,16.395,1
20.61625,-15,11.25,4.64,29.80125,-0.65875,0.005925429,-0.306297472,-0.584181727,-0.713167299,-0.875959277,44.94625,28.43375,41.57375,46.7025,27.77875,7.59875,-12.735,2.365,-12.735,15.1,4.9825,7.50625,13.69375,13.69375,-3.2825,16.9775,1
26.23714286,-8.341428571,5.571428571,-0.367142857,19.72571429,-0.484285714,0.007296965,-0.363168984,-0.574315945,-0.757517998,-0.906841694,92.84285714,45.34714286,60.85571429,37.97571429,19.05857143,4.63,-5.654285714,3.584285714,-8.355714286,11.94285714,-2.235714286,5.872857143,-8.86,1.485714286,-9.318571429,10.80571429,1
16.02333333,1.5,10,1.006666667,20.54,-2.17,0.004590336,-0.306204655,-0.544632542,-0.697276606,-0.793565828,38.78,34.77,43.15666667,45.92666667,10.22666667,2.673333333,6.236666667,6.236666667,-2.453333333,8.69,6.076666667,4.513333333,8.23,8.23,-1.106666667,9.336666667,1
11.5375,-7.125,-0.75,2.59,10.4675,0.5625,0.000861817,-0.456724121,-0.715965527,-0.837204207,-0.931522057,42.835,24.0275,26.385,32.3775,8.8775,5.3075,-9.0725,6.11,-9.0725,15.1825,2.315,5.41,0.32,8.94,-8.9575,17.9,1
-21.8,-1.5,-0.75,1.2,28.005,5.1175,-0.005869306,-0.237324689,-0.496242962,-0.73405221,-0.900324177,38.67,53.7825,57.12,56.2675,25.51,4.0925,-3.445,2.34,-5.7,8.0375,-1.0775,1.5825,-1.42,1.595,-2.2875,3.8825,1
1.8325,-17.25,7.5,0.88,24.5275,-1.25,0.007167554,-0.254752089,-0.516780679,-0.718057077,-0.84615561,49.135,44.9425,49.1775,42.225,18.2775,3.02,7.0475,7.0475,-1.7225,8.7675,1.82,3.2225,3.79,6.1625,-4.12,10.2825,1
27.325,-12.685,3,0.045,16.655,-7.39,-0.040031497,-0.359251298,-0.632597685,-0.768526007,-0.897814336,76.25,47.2,53.415,37.22,17.17,3.4,-5.15,2.26,-5.15,7.41,-0.255,2.26,3.98,3.98,-0.385,4.365,1
22.495,-5.4575,-9,3.98,25.015,1.0675,-0.007754737,-0.322960354,-0.513629117,-0.747260011,-0.895955427,59.9425,37.6175,42.355,39.2525,25.215,3.2925,-3.6725,1.69,-5.4675,7.16,-2.2725,3.1375,5.42,5.42,-0.705,6.12,1
26.66,15.21428571,-8.571428571,-5.307142857,19.46571429,5.302857143,0.0086882,-0.350054927,-0.575043956,-0.734255951,-0.895732769,63.19714286,25.81714286,43.39428571,31.77857143,20.83857143,5.867142857,12.50714286,12.50714286,-2.487142857,14.99428571,7.845714286,2.482857143,-2.884285714,2.965714286,-5.001428571,7.968571429,1
29.82333333,11.97666667,-9,0.13,15.53,2.87,0.000760616,-0.325209751,-0.577850562,-0.724664902,-0.870881616,51.37333333,22.93666667,40.38666667,27.18666667,14.73333333,4.426666667,-9.45,0.813333333,-9.45,10.26333333,-0.56,5.703333333,11.63,11.63,-4.956666667,16.58666667,1
38.99,4.5,6,0.41,22.6,8.56,0.029246777,-0.36853653,-0.497919023,-0.742976702,-0.846120787,63.64,19.16,50.26,35.95,24.02,8.18,14.34,14.34,-7.55,21.89,10.6,13.08,23.83,23.83,-12.24,36.07,1
24.75,-32.45125,13.125,7.14875,23.8675,-6.9075,-0.004869399,-0.345348978,-0.653639567,-0.81089129,-0.915398058,54.68,21.87625,38.0125,29.74125,21.36625,3.19125,6.3375,6.3375,-3.54625,9.885,-0.36625,6.61375,9.77,10.92,-3.59625,14.515,1
30.62,-15,3,4.65,30.15,-5.47,0.024293093,-0.325002189,-0.516239167,-0.705418892,-0.861507485,63.12,37.78,52.69,49.65,25.59,10.31,-13.52,0.44,-13.52,13.97,-7.31,6.39,12.4,12.4,-1.34,13.74,1
18.41166667,-8.656666667,2.5,2.38,23.415,-5.351666667,-0.037321962,-0.319350709,-0.487493038,-0.735816642,-0.873035163,41.76166667,31.87666667,32.20833333,39.05666667,25.67333333,5.591666667,-8.586666667,0.026666667,-8.586666667,8.613333333,-2.213333333,4.275,7.008333333,7.008333333,-1.08,8.088333333,1
-19.605,11.25,3,2.665,16.36,-0.955,-0.004667318,-0.261141865,-0.523119505,-0.743840226,-0.890318029,39.52,50.46,49.115,44.035,22.15,4.585,-6.68,2.295,-6.68,8.975,0.5,10.155,17.71,17.71,-0.785,18.495,1
41.305,14.25,-1.5,-2.385,32.435,-0.785,-0.037077801,-0.282235478,-0.622107135,-0.691358995,-0.803299954,45.565,24.41,30.17,38.135,34.755,3.02,-2.015,1.175,-3.865,5.045,6.135,6.555,10.835,10.835,-0.43,11.265,1
28.495,-2.625,4.5,2.49,23.575,7.7025,-0.020050631,-0.319938579,-0.581408998,-0.73402975,-0.816870513,67.22,39.885,53.87,47.0925,22.0775,2.8175,7.3075,7.3075,-0.535,7.845,3.37,4.515,7.6625,7.6625,-1.97,9.635,1
-18.76666667,-6.72,-1,1.006666667,29.50333333,-3.67,-0.017415502,-0.191949116,-0.482456722,-0.713354093,-0.888796343,21.07666667,50.63,45.06666667,58.47333333,31.62666667,5.276666667,-3.983333333,4.426666667,-7.4,11.82333333,-3.91,8.47,13.90666667,13.9066,0,0,1
2.976,24.3,-3.6,-3.868,26.29,0.86,0.035678463,-0.289404684,-0.548124131,-0.748768191,-0.888349728,61.644,43.094,54.22,48.662,31.166,6.242,15.34,15.34,-7.53,22.87,4.778,16.02,23.704,23.704,-1.802,25.506,1
19.75,0.67,-1,2,28.55333333,-1.946666667,-0.044601266,-0.320689602,-0.630592569,-0.754491852,-0.86970921,53.47,43.75,48.79333333,46.16333333,28.27333333,7.706666667,-10.75333333,1.576666667,-10.75333333,12.33,-0.713333333,4.88,9.506666667,9.506666667,-3.376666667,12.88333333,1
35.42,24,6,-4.39,19.16,-1.56,-0.002589584,-0.333126757,-0.557402448,-0.714725216,-0.825457604,76.18,40.57,59.51,45.65,20.67,4.6,10.56,10.56,-3.02,13.58,13.59,1.6,3.82,3.82,-2.29,6.11,1
12.4125,4.875,4.5,1.4025,25.36,-2.0925,-0.012278248,-0.382402457,-0.687850621,-0.779896356,-0.917040937,58.965,38.2575,41.5175,40.385,22.2325,4.995,-8.9575,4.55,-8.9575,13.5075,7.875,5.5925,1.2375,9.38,-6.39,15.7725,1
73.145,-30.75,3,0.565,16.365,6.47,-0.008245097,-0.353109899,-0.552528464,-0.627881652,-0.81544789,59.945,24.435,55.47,50.995,17.31,4.76,11.63,11.63,-6.96,18.59,1.18,6.81,-18.53,1.91,-18.53,20.435,1
23.615,10.695,0,-0.07,24.065,0.3,-0.004576319,-0.339661847,-0.517742514,-0.732099788,-0.878257535,42.615,15.705,31.17,30.58,22.84,3.245,0.57,2.66,-2.235,4.895,0.595,2.465,4.745,4.745,-1.115,5.855,1
12.738,0.9,-3,1.118,19.65,-5.58,0.007419761,-0.322297695,-0.612558164,-0.747893439,-0.85893702,52.73,32.954,52.16,37.718,22.33,2.87,4.522,7.19,-2.516,9.702,3.012,2.224,2.642,3.994,-2.148,6.144,1
38.855,-10.07,3,5.33,26.565,-6.56,-0.016721192,-0.370399744,-0.532115044,-0.735963782,-0.866803256,53.64,25.49,35.065,38.935,24.225,6.225,-11.435,3.255,-11.435,14.69,-2.13,7.67,13.825,13.825,-6.04,19.87,1
-27.31666667,-7.476666667,5,-1.036666667,24.49,-3.576666667,0.022628087,-0.208138978,-0.52370271,-0.728763292,-0.889787797,19.31666667,47.00666667,42.89,52.79333333,31.06333333,6.393333333,-10.84,5.66,-10.84,16.5,-4.88,5.186666667,9.39,9.39,-0.76,10.15,1
-4.25,-8.25,-13.5,7.185,17.395,2.035,0.006297328,-0.309961227,-0.595565849,-0.778890942,-0.892828333,40.015,34.98,46.005,47.22,29,3.42,-5.96,3.145,-5.96,9.105,0.9,3.275,6.905,6.905,-2.005,8.91,1
1.935,15.005,-9,2.035,25.27,5.6,-0.001393663,-0.20859824,-0.506696221,-0.644416719,-0.88031749,17.44,33.195,32.285,49.91,26.71,7.71,-12.11,-0.635,-12.11,11.475,2.225,10.41,16.84,16.84,-0.11,16.95,1
-3.966,-6.6,7.2,3.074,24.32,0.424,0.009420068,-0.280910455,-0.564415304,-0.758224322,-0.880051432,56.368,55.03,58.602,51.104,30.148,6.424,-2.136,6.604,-8.926,15.53,5.426,6.384,1.89,10.098,-9.098,19.194,1
-26.6325,4.125,-3,-1.3375,26.8575,-4.64,-0.024691205,-0.26734786,-0.540769559,-0.748362476,-0.87877682,49.865,76.2175,65.4475,62.0725,29.9775,2.69,-4.505,0.8575,-4.505,5.36,3.215,3.7325,3.8425,6.75,-3.5775,10.3275,1
29.99,3.5,5,-0.856666667,23.62,4.026666667,-0.000352358,-0.347095727,-0.566752714,-0.68156784,-0.823047285,43.25333333,15.50333333,34.12666667,35.96666667,17.03333333,4.193333333,4.49,8.036666667,-6.15,14.19333333,4.463333333,4.423333333,7.61,7.61,-1.98,9.59,1
23.32,3.895,-4.5,-0.7,22.245,-2.075,0.002472317,-0.439192516,-0.705783756,-0.772609657,-0.887258137,33.03,8.96,26.29,31.27,22.57,2.945,5.415,5.415,-4.29,9.71,1.13,8.245,-13.665,0.965,-13.665,14.63,1
-7.485,-17.25,6,1.455,23.065,-0.685,0.035967908,-0.226500244,-0.602943568,-0.712758172,-0.836369057,41.73,36.195,44.42,33.1,19.875,5.51,-2.5,10.285,-9.015,19.305,0.275,3.3,-1.495,4.23,-4.675,8.895,1
0.376666667,-24,-8,1.13,18.38333333,-4.843333333,0.017113822,-0.304702418,-0.666740024,-0.735078805,-0.904903071,48.48,38.17666667,41.85333333,28.82,16.13,7.323333333,-11.76666667,0.923333333,-11.76666667,12.68666667,0.84,13.55,22.73666667,22.73666667,-1.136666667,23.87333333,1
14.875,-19.5,1.5,2.28,22.675,5.885,-0.035393084,-0.287496115,-0.491241966,-0.710819455,-0.890010728,69.115,53.06,62.71,47.965,18.47,5.74,0.255,11.235,-10.685,21.92,1.825,12.365,25.91,25.91,-8.34,34.245,1
-16.18666667,-24.32,0,-1.79,25.94,-1.833333333,-0.016561473,-0.245582728,-0.513300164,-0.769220626,-0.89431073,43.73333333,52.12,54.24333333,53.72666667,25.67,1.85,1.506666667,3.453333333,-3.196666667,6.653333333,-0.52,1.836666667,3.843333333,3.843333333,0,0,1
124.17,24.95,-0.78,2.9,24.7,-0.72,0,0,0,0,0,0,-10.75,0,34.78,27.75,10.03,19.62,19.62,-10.71,30.33,-31.87,8.97,-21.12,3.31,-21.12,24.43,1
18.47,-13.5,0,-0.26,24.84,-3.05,-0.018386933,-0.326327689,-0.682231348,-0.765422415,-0.894061736,45.41,24.6,43.65,40.74,27.92,6.16,-9.28,0.11,-9.28,9.39,-3.04,4.37,7.55,7.55,0,7.55,1
1.203,-1.282,10.2,-1.23,27.222,2.852,0.016518611,-0.30329727,-0.558736176,-0.756474517,-0.884692309,40.156,39.683,45.931,52.422,35.741,4.014,9.963,9.963,-3.029,12.992,4.344,2.999,0.106,4.132,-3.558,7.691,1
19.71,2.52,6,-7.87,25.63,2.19,-0.046113213,-0.340590573,-0.581768863,-0.755942608,-0.887524687,63.79,41.29,51.25,35.51,16.65,4.96,-9.76,-0.48,-9.76,9.28,-1.07,2.61,5.58,5.58,-0.9,6.48,1
8.806,-5.1,-2.4,-1.388,16.976,2.124,0.004002792,-0.243800577,-0.591175749,-0.747318582,-0.895535057,46.634,38.366,37.082,31.688,20.484,4.78,-7.434,2.614,-7.434,10.052,1.29,4.532,2.218,6.894,-3.82,10.708,1
0.885,1.938333333,0.5,-2.21,25.38666667,-0.833333333,0.002412133,-0.219238661,-0.490721251,-0.688557916,-0.895314924,30.00166667,36.74333333,38.92166667,41.25166667,25.92166667,2.276666667,-6.86,1.801666667,-6.86,8.66,4.366666667,6.945,-8.346666667,6.565,-10.48166667,17.04333333,1
27.5375,-4.92,3.75,2.38,19.71,-0.0525,0.020115071,-0.340799539,-0.521423146,-0.670940871,-0.839769461,40.4525,20.7925,35.5025,32.9325,21.805,6.81,13.6475,13.6475,-0.3525,13.9975,7.6975,8.7375,-9.09,13.36,-14.1,27.46,1
18.424,12.188,1.2,-3.518,33.328,-1.828,0.002117636,-0.316025963,-0.553846222,-0.735851659,-0.882604692,45.324,37.338,46.792,55.018,37.506,5.594,-6.886,1.474,-8.768,10.24,1.196,5.408,9.406,9.406,-1.546,10.952,1
-8.66,4.5,0,2.33,25.07,3.06,0.018471254,-0.208656756,-0.48806736,-0.661360347,-0.876437311,26.18,37.04,45.14,43.25,19.54,3.67,8.15,8.15,-2.84,11,7.34,2.51,3.84,3.84,-2.53,6.37,1
-36.195,7.5,0,-1.83,21.735,1.205,0.036991397,-0.216745396,-0.540733895,-0.765934141,-0.883993975,56.07,83.335,69.845,56.955,26.905,5.215,14.03,14.03,-2.59,16.625,2.215,8.925,15.34,15.34,-1.3,16.64,1
-6.02,4.5,-3,1.7,13.17,-0.69,0.002007216,-0.324533767,-0.690456832,-0.82288226,-0.895904263,43.91,32.37,42.98,26.86,15.35,1.63,-3.59,1.89,-3.59,5.47,4.62,1.66,-3.15,0,-3.15,3.15,1
7.984545455,1.631818182,-10.09090909,-1.383636364,19.74,-2.596363636,-0.043638847,-0.267984399,-0.500824519,-0.666047341,-0.909271458,23.64545455,21.15818182,29.56454545,31.21090909,15.61545455,7.898181818,-12.58727273,0.714545455,-12.58727273,13.30363636,-10.00454545,6.036363636,8.001818182,10.08,-2.84,12.92090909,1
15.12,-6,0,0.935,21,-3.19,0.004883243,-0.305992069,-0.680582073,-0.71743281,-0.876964312,29.645,13.265,24.56,25.445,21.325,4.475,8.36,8.36,0.91,7.45,2.35,3.375,-3.125,4.055,-5.46,9.51,1
22.078,-4.185,6.9,-0.949,26.804,2.294,-0.004389919,-0.334682568,-0.54677674,-0.757882904,-0.925704392,94.212,60.533,63.748,49.445,21.389,2.662,0.469,4.295,-3.775,8.069,9.456,2.873,-2.781,2.938,-5.021,7.96,1
21.26333333,4.29,-2,-1.693333333,26.42666667,-4.54,0.019224968,-0.326875961,-0.498605767,-0.724324404,-0.895009454,28.75333333,15.83333333,26.00333333,38.40666667,26.04,3.793333333,-6.563333333,2.203333333,-6.563333333,8.77,1.426666667,4.173333333,4.07,7.893333333,-5.09,12.98666667,1
-8.97,-1.5,3,0.705,18.05,-0.095,0.017977958,-0.249148972,-0.566933322,-0.710459129,-0.81486958,32.575,50.925,48.7,44.575,17.375,5.62,-10.19,4.195,-10.19,14.385,4.9,8.12,15.59,15.59,-1.215,16.81,1
6.195,-10.585,1.5,3.495,23.67,-3.07,0.01656976,-0.296987534,-0.493120858,-0.729296772,-0.875254229,45.99,28.615,42.815,36.255,21.66,2.725,-6.52,1.41,-6.52,7.93,-1.03,3.145,-4.29,1.345,-5.645,6.99,1
-11,-4.5,-6,-2.32,29.53,-1.39,0.012788757,-0.243713316,-0.518765818,-0.722066663,-0.851004254,31.63,40.71,44.86,47.82,29.07,2.66,-5.77,1.58,-5.77,7.34,-2.49,3.2,-4.82,4.04,-4.82,8.86,1
22.3,-18,4.5,-0.195,20.525,-0.145,0.00292684,-0.342145437,-0.629344198,-0.765000053,-0.912036891,63.295,34.195,47.35,39.215,24,3.72,-5.985,3.335,-5.985,9.32,5.445,2.37,-0.995,1.82,-4.035,5.855,1
-5.525,-3.75,3,4.975,19.835,2.815,-0.008264569,-0.316458773,-0.498010619,-0.756361543,-0.872027122,43,36.47,42.45,37.01,21.53,4.645,-6.985,2.355,-6.985,9.34,-0.605,3.11,5.31,5.31,-2.585,7.9,1
3.714444444,-9.694444444,4,4.821111111,28.57555556,-0.811111111,-0.005855203,-0.307567616,-0.56337711,-0.757756026,-0.931260452,68.84,61.04888889,57.54222222,56.70333333,23.24111111,3.221111111,-4.123333333,1.935555556,-5.137777778,7.073333333,1.142222222,3.08,-1.104444444,4.586666667,-5.27,9.855555556,1
11.06875,-8.3325,3.75,-0.24875,16.46625,-3.57625,-0.013481304,-0.378855059,-0.6315477,-0.80250396,-0.904753354,44.825,35.57875,42.97,35.87125,18.21125,2.53,-1.425,3.1225,-4.79625,7.91375,-4.01125,3.56625,-2.02375,2.8575,-4.72375,7.5775,1
15.705,-12.835,9,-3.46,25.885,-6.98,0.000661298,-0.34187903,-0.538485156,-0.741456272,-0.860241846,66.165,44.76,61.69,56.62,29.19,6.105,10.345,10.345,-0.23,10.575,3.4,5.555,-8.28,0.245,-8.28,8.525,1
47.65,16.5,-6,-0.48,23.6,3.56,0.021188502,-0.323611126,-0.457077068,-0.583829714,-0.873290596,42.69,6.84,36.785,28.7,24.885,3.925,-6.83,2.83,-6.83,9.66,3.78,6.6,11.755,11.755,-2.605,14.36,1
-0.316666667,-4.474444444,-5.666666667,0.662222222,21.14888889,7.081111111,-0.01862294,-0.320011967,-0.562511931,-0.803812346,-0.895089254,53.63555556,47.53444444,50.08111111,45.43777778,24.01,2.624444444,0.12,3.587777778,-3.89,7.474444444,1.015555556,3.7,0,0,0,0,1
21.88,4.5,6,2.94,31.63,-5.71,0.004087014,-0.330059328,-0.546341463,-0.73489343,-0.910613052,50.95,24.5,34.72,40.39,29.7,3.92,-7.28,0.38,-7.28,7.66,1.24,3.01,-6.66,3.05,-6.66,9.71,1
