x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,y
25.25666667,-6.221111111,-0.333333333,-0.836666667,26.44,0.41,-0.008247018,-0.367585812,-0.573802557,-0.757879309,-0.88156136,59.54222222,32.83333333,47.31777778,44.72444444,28.49,3.22,6.342222222,7.07,-2.652222222,9.723333333,2.846666667,1.723333333,2.972222222,3.501111111,-1.638888889,5.142222222,1
16.94714286,6.857142857,-1.285714286,1.09,25.79,-1.971428571,0.002304493,-0.317856412,-0.524176723,-0.712609941,-0.888832072,41.71571429,31.48857143,36.45285714,41.08285714,24.72142857,10.29285714,-13.93142857,-0.522857143,-13.93142857,13.40857143,-7.162857143,5.875714286,8.867142857,8.867142857,-0.485714286,9.352857143,1
77.39777778,14.71,-6.666666667,2.247777778,34.49,-0.421111111,-0.009497185,-0.361443534,-0.482685827,-0.602606939,-0.886052924,64.96,7.394444444,33.57666667,36.09666667,29.70111111,2.904444444,-5.934444444,2.447777778,-5.934444444,8.38,2.688888889,4.581111111,-0.088888889,6.204444444,-5.6,11.80333333,1
33.435,-6.75,-1.5,-0.85,21.94,-1.895,-0.035221705,-0.356066532,-0.551875335,-0.769237103,-0.905018733,76.595,36.89,48.525,37.95,19.515,3.51,1.785,4.38,-2.45,6.83,-0.8,3.115,-5.475,1.93,-5.475,7.405,1
-17.16,-13.5,7.5,4.535,27.23,-2.31,0.026738779,-0.215882857,-0.492776086,-0.711910517,-0.868874847,46.875,56.105,59.485,52.11,24.35,2.78,-5.255,2.365,-5.255,7.615,2.97,2.775,-5.635,4.635,-5.635,10.265,1
-8.06,-1.5,1.5,2.795,20.83,0.265,0.023416738,-0.262711227,-0.50897558,-0.718234468,-0.863297899,50.875,49.205,61.225,51.53,27.435,2.385,3.985,3.985,-2.61,6.595,1.535,4.115,-6.29,0.04,-6.29,6.33,1
8.2,5.296666667,-3,-0.42,23.98666667,0.693333333,0.011968581,-0.372812921,-0.568963813,-0.767327448,-0.90439583,59.76333333,36.12666667,54.45666667,43.41,22.96,3.013333333,3.41,5.91,-3.22,9.133333333,1.946666667,5.53,8.306666667,8.306666667,0,8.306666667,1
10.96666667,-5,4,-0.753333333,19.25666667,-0.323333333,-0.007779601,-0.362098124,-0.608669181,-0.745311099,-0.86898138,43.19666667,30.43666667,44.84666667,35.13,18.07333333,3.106666667,5.54,7.73,-3.806666667,11.53666667,0.506666667,2.65,-1.783333333,3.003333333,-4.013333333,7.016666667,1
18.725,-23.515,9,2.865,35.58,3.14,0.031944519,-0.142175152,-0.49334982,-0.648319983,-0.891457449,23.74,29.085,33.15,44.735,32.945,6.665,15.035,15.035,-8.815,23.85,6.9,11.7,24.22,24.22,-2.72,26.94,1
32.785,0,4.5,-0.99,17.06,-2.385,-0.029817985,-0.241410416,-0.522611554,-0.726075452,-0.89260514,73.74,40.05,49.885,37.25,26.555,6.815,-4.49,10.19,-12.41,22.605,7.135,20.75,38.2,38.2,-0.475,38.675,1
34.02,-9,6,-3.56,26.33,-2.38,-0.006868231,-0.372044556,-0.600554386,-0.727324059,-0.900682716,44.995,26.08,39.965,45.685,33.07,2.215,5.365,5.365,-2.845,8.2,5.035,2.18,0.725,2.445,-2.42,4.865,1
73.184,-17.754,-0.198,0.424,29.01,0.798,-0.001202306,-0.368599636,-0.528203763,-0.661990583,-0.868375717,76.872,17.76,47.242,43.48,31.296,5.772,-2.524,4.3,-4.08,8.382,0.21,4.216,1.882,6.856,-3.712,10.572,1
50.302,-5.286,6.9,3.048,21.146,2.878,-0.006664082,-0.242041679,-0.55896333,-0.681259419,-0.798430523,45.944,23.86,36.05,42.276,26.18,5.104,10.454,10.454,-6.708,17.166,9.206,11.774,21.886,21.886,-9.844,31.726,1
20.05,-4.5,-3,3.01,15.32,-2.09,-0.013034549,-0.366980499,-0.698029567,-0.824633467,-0.922138398,88.19,51.15,51.43,37.78,16.1,3.03,7.28,7.28,-3.53,10.81,5.82,1.78,-5.77,2.62,-5.77,8.39,1
33.75,-14.25,7.5,4.395,22.345,-1.39,-0.002415755,-0.328080324,-0.523794246,-0.667880835,-0.841956762,59.16,34.595,52.945,52.645,33.37,7.21,14.805,14.805,-0.09,14.895,2.9,9.035,-20.41,1.62,-20.41,22.03,1
24.25,-3,0,-1.24,23.71,0.18,-0.044165758,-0.356123465,-0.557631217,-0.755417003,-0.903892656,47.74,30.72,36.63,41.88,21.39,3.9,-6.66,3.12,-6.66,9.78,1.17,4.21,-9.08,3.41,-9.08,12.49,1
-6.69,-15.16,0.75,4.24,20.32,-2.92,0.016324343,-0.322807829,-0.524922741,-0.787016209,-0.93194862,60.19,48.805,53.195,39.845,17.02,6.01,11.21,11.21,-9.265,20.48,3.07,15.335,25.875,25.875,-1.025,26.9,1
-0.76,9.5,-1,-2.336666667,21.44,2.2,0.012447797,-0.305648648,-0.531056884,-0.749040636,-0.912762306,72.47333333,51.81,64.59,45.97333333,17.94,4.193333333,8.6,8.6,-2.81,11.41333333,5.72,3.21,5.4,5.4,-3.163333333,8.566666667,1
18.29,-2.443333333,-3,2.493333333,14.92,-3.936666667,-0.042195699,-0.357430184,-0.688754987,-0.815499346,-0.893484415,47.51,42.91666667,53.78666667,34.35,15.03666667,2.426666667,-3.74,3.77,-6.75,10.52,-5.69,1.5,0.243333333,2.03,-1.48,3.51,1
24.16333333,-5,-5,2.826666667,18.10666667,-0.193333333,-0.000695309,-0.319070233,-0.511121463,-0.737854694,-0.904707936,61.8,31.15666667,43.80333333,39.04333333,22.96,3.103333333,-1.7,4.69,-4.203333333,8.896666667,0.786666667,5.05,-9.376666667,2.796666667,-9.376666667,12.17333333,1
17.565,-18.75,6,3.805,24.155,-1.36,0.008686649,-0.312076294,-0.489449591,-0.77172752,-0.928970027,51.375,26.91,40.17,33.385,18.24,3.335,-7.11,3.355,-7.11,10.465,-1.41,4.73,9.8,9.8,-5.96,15.765,1
24.74666667,-2,2,-1.438333333,21.01333333,-2,0.016341575,-0.270776889,-0.587972673,-0.674428652,-0.833375339,48.97666667,18.62666667,47.60833333,38.115,25.70166667,6.87,13.75333333,13.75333333,-4.39,18.14333333,10.76333333,7.27,-13.14666667,1.086666667,-13.14666667,14.23666667,1
-4.846666667,-17.5,-3,4.51,21.76,-1.893333333,0.00639943,-0.32803663,-0.614600927,-0.799742783,-0.897299224,55.43333333,47.43333333,47.68666667,43.65333333,26.31666667,4.73,-6.926666667,1.586666667,-6.926666667,8.513333333,-6.656666667,3.39,2.86,5.91,-3.2,0,1
28.618,-9.21,0,0.492,28.472,0.068,-0.016202177,-0.345849247,-0.604291609,-0.752140947,-0.859027256,59.3,32.608,50,50.66,31.18,4.174,8.122,11.008,-2.352,13.364,2.626,2.55,-2.166,3.312,-3.706,7.016,1
18.738,-0.596,-4.2,1.916,18.806,11.15,0.005255857,-0.386239048,-0.625712931,-0.783836244,-0.909923644,61.312,30.952,39.888,41.754,19.064,3.206,4.646,6.886,-3.4,10.286,3.828,4.414,-4.1,5.698,-6,11.698,1
11.07,-9.75,0,1.86,15.0625,5.2925,0.001132739,-0.373053408,-0.575160108,-0.772024262,-0.888396207,92.11,64.7775,60.9,43.465,18.675,3.9475,10.37,10.37,-4.405,14.7725,5.055,10.43,15.1625,15.1625,-0.8875,16.0525,1
32.40230769,-9.715384615,10.04307692,4.592307692,26.73538462,8.916923077,0.02169446,-0.327845807,-0.492222209,-0.588321101,-0.90754959,36.48769231,5.779230769,32.96538462,31.29923077,24.73230769,9.353846154,-9.779230769,11.75846154,-14.65307692,26.41153846,4.543076923,19.66153846,31.21076923,31.21076923,-9.052307692,40.26230769,1
80.31043478,-8.877608696,-16.59782609,-0.395,27.34869565,-0.335869565,-0.005645021,-0.38380924,-0.521915332,-0.598920915,-0.864696268,57.89304348,3.496304348,29.54173913,30.46326087,25.97804348,6.688913043,-8.544347826,2.107173913,-10.13934783,12.24673913,-6.428043478,12.17086957,18.5976087,18.5976087,-1.51173913,20.10869565,1
3.915,-12,4.5,2.305,24.165,2.6,-0.016132919,-0.329470779,-0.560336897,-0.728861824,-0.902457724,19.32,46.245,41.57,51.96,29.725,2.055,4.33,4.33,-3.235,7.565,2.085,2.68,1.385,4.84,-2.575,7.415,1
2.245,-7.5,-1.5,1.685,21.985,-7.1,-0.031062572,-0.306365776,-0.624328727,-0.758607373,-0.899366439,29.045,28.495,32.21,32.785,20.635,6.695,-9.035,-0.3,-9.035,8.735,-4.21,6.705,13.07,13.07,0,13.07,1
11.32857143,-5.142857143,2.571428571,3.817142857,27.44857143,-6.227142857,0.009020247,-0.351238012,-0.495088698,-0.735031029,-0.895646587,47.19857143,35.88714286,44.81142857,43.97428571,26.91714286,5.012857143,-9.444285714,0.502857143,-9.444285714,9.95,-6.678571429,4.617142857,-0.128571429,5.037142857,-6.871428571,11.91,1
41.7552381,-6.142619048,-11.39285714,1.843809524,32.4202381,1.292142857,-0.01448155,-0.340637884,-0.54424346,-0.70750834,-0.900035449,63.03238095,43.86809524,52.59357143,59.04666667,33.68857143,5.641428571,-9.337142857,1.168095238,-9.897619048,11.0652381,-0.445,8.202857143,12.42547619,12.74761905,-1.731904762,14.48047619,1
21.35,0.75,7.5,-3.08,21.43,7.31,-0.000806228,-0.331174581,-0.570148425,-0.728314455,-0.849327923,48.1,25.35,50.21,42.68,25.695,3.53,2.185,6.365,-3.825,10.185,3.555,2.8,0.505,4.59,-2.49,7.08,1
65.38736842,-3.952631579,5.684210526,0.04,28.46052632,2.094210526,-0.030356585,-0.388482567,-0.521768206,-0.632918748,-0.826839796,52.65105263,4.871052632,29.73894737,37.21052632,34.68947368,9.037894737,15.22947368,16.87368421,-3.037368421,19.91210526,7.456842105,4.691578947,-2.583684211,3.885263158,-5.824210526,9.711578947,1
13.48,-6,0,1.33,25.81,-1.84,0.008001838,-0.365385352,-0.558558903,-0.78157663,-0.936253302,59.87,42.63,43.73,43.56,18.13,2.12,4.58,4.58,-3.07,7.65,1.73,3.54,-7.05,4.25,-7.05,11.3,1
13.59333333,-12.64333333,-1,2.05,14.90333333,2.706666667,-0.035092775,-0.293541777,-0.486191826,-0.724821094,-0.84354738,49.32666667,29.24666667,44.75666667,23.25,8.283333333,4.27,0.46,5.9,-8.163333333,14.06666667,-14.65,2.52,2.233333333,4.75,-2.9,7.653333333,1
21.34,6,-3,1.37,33.32,-4.78,-0.018850284,-0.280555907,-0.519595704,-0.694200884,-0.857030954,49.11,35.63,50.03,50.92,35.88,1.09,1.78,1.78,-1.57,3.35,-2.56,1.05,1.92,1.92,-1.47,3.4,1
4.155,-15,3,0.76,9.53,0.645,0.017325656,-0.257616868,-0.512033719,-0.691731737,-0.880190965,50,31.86,46.6,26.345,15.41,4.105,8.05,8.05,-5.61,13.655,1.455,7.165,11.985,11.985,-2.84,14.83,1
41.89,-13.5,0,0.51,19.39,-0.45,-0.004381263,-0.340899557,-0.571708227,-0.685271498,-0.868865066,56.65,15.38,41.09,33.02,22.89,2.48,-3.73,3.04,-3.73,6.77,1.88,2.67,-4.92,0,-4.92,4.92,1
17.96,4.99,0,-1.88,23.07,2.52,-0.006638306,-0.328689636,-0.519774672,-0.792599691,-0.914473377,76.83,39.33,57.51,43.77,28.96,3.58,6.84,6.84,-5.04,11.88,10.76,6.59,-12.56,2.5,-12.56,15.06,1
52.495,-6.75,-6,0.67,20.925,1.115,0.009534366,-0.362962735,-0.583053665,-0.722333405,-0.87350801,77.855,20.785,43.775,33.31,22.255,4.815,-12.54,0.46,-12.54,13,-2.8,8.495,-15.735,0.525,-15.735,16.265,1
3.7775,-10.125,3,2.0025,27.885,-1.515,-0.006801595,-0.288428679,-0.502152403,-0.717922566,-0.877518312,40.8475,31.7525,42.88,44.3575,26.0175,7.8,-11.5525,1.6325,-11.5525,13.185,-1.8725,6.8175,10.475,10.475,-0.9575,11.435,1
6.19,13,4,-1.343333333,20.99333333,1.463333333,-0.027418991,-0.329896219,-0.497541141,-0.767957185,-0.880563742,51.05333333,36.98,46.29,37.31333333,19.98,5.47,5.016666667,10.10333333,-5.006666667,15.12,6.85,3.456666667,1.24,3.776666667,-4.17,7.95,1
0.0325,-11.4425,0.75,1.7925,23.045,2.38,0.014499552,-0.313882461,-0.516042279,-0.765427273,-0.928643651,54.4975,42.1875,49.1475,38.845,19.04,5.6,12.7875,12.7875,-6.685,19.4725,7.0025,15.73,26.2025,26.2025,-0.3425,26.545,1
77.67785714,-10.67,10.18,1.460714286,18.98571429,-6.797857143,0.001090182,-0.409824803,-0.539177989,-0.571762776,-0.908814156,68.17428571,-2.326428571,25.84,28.90428571,19.53285714,6.485,-9.371428571,1.052857143,-9.371428571,10.42214286,-2.696428571,4.551428571,6.083571429,7.855714286,-3.190714286,11.04714286,1
32.7475,-8.869166667,-1.75,-0.739166667,22.64333333,1.599166667,0.003557165,-0.347267315,-0.587533787,-0.746808111,-0.906927876,62.05333333,23.9825,41.55333333,35.0775,26.6625,3.596666667,0.844166667,6.185,-5.07,11.25833333,4.893333333,3.7325,2.3975,6.2725,-5.694166667,11.96666667,1
-12.14333333,1.95,-3,1.826666667,24.96333333,5.826666667,0.041606575,-0.290307901,-0.511369524,-0.748799339,-0.90917683,42.12666667,49.34,49.25,46.17,26.82333333,10.9,32.34666667,32.34666667,-2.853333333,35.2,-3.933333333,14.81666667,27.07666667,27.076666,0,0,1
15.38,-12.75,-4.5,-2.39,25.11,-4.04,0.016468111,-0.250215907,-0.506157796,-0.694689271,-0.824422965,39.805,28.345,40.78,37.53,21.76,7.505,-13.715,2.315,-13.715,16.03,-3.915,5.81,10.92,10.92,-3.665,14.59,1
7.325,1.87,2.5,0.483333333,26.145,0.391666667,0.02385787,-0.306044975,-0.598565585,-0.703447725,-0.844341586,47.74166667,40.42166667,55.56,52.69,27.90666667,3.91,10.85,10.85,-2.668333333,13.51833333,5.716666667,2.926666667,0.273333333,4.008333333,-3.438333333,7.45,1
-7.515,-7.5,21,-2.69,23.33,7.895,-0.041050058,-0.298031141,-0.517436623,-0.809644833,-0.932591258,21.49,40.08,32.805,40.335,18.295,10.445,-16.69,1.205,-16.69,17.895,3.705,5.06,8.815,8.815,-6.76,15.575,1
36.92,-7.85,3,3.78,28.34,6.37,0.006507592,-0.372814468,-0.524527612,-0.745472127,-0.856440948,74.94,29.09,55.72,50.14,33.36,8.52,-12.24,5.64,-12.24,17.88,3.08,11.61,15.92,15.92,-0.02,15.94,1
6.87,-6,0,-0.73,26.28,-8.3,-0.005593186,-0.326405993,-0.50297619,-0.721495279,-0.871202791,34.61,29.05,44.09,42.44,27.79,5.08,-7.84,-0.24,-7.84,7.6,-6.12,4.27,-7.81,0.21,-7.81,8.02,1
-28.255,-9,4.5,1.74,24.44,-2.045,-0.001866042,-0.308188086,-0.63490425,-0.793835444,-0.904103969,62.905,69.11,62.66,56.015,22.33,2.485,7.175,7.175,-3.565,10.735,3.685,4.015,-6.355,0.87,-6.355,7.225,1
25.59333333,-6.5,-5,2.49,26.39666667,-4.003333333,-0.008310015,-0.32458936,-0.531249207,-0.690297656,-0.871029918,43.03333333,21.55,39.12333333,43.76333333,32.16,6.023333333,-8.5,0.906666667,-8.5,9.406666667,-6.95,1.473333333,3.273333333,3.273333333,-0.916666667,4.193333333,1
12.11333333,-8.5,6,-0.533333333,24.99333333,-2.876666667,-0.002745081,-0.331249371,-0.619030167,-0.765561448,-0.862314779,66.4,56.22333333,59.95666667,56.48333333,30.45,3.753333333,7.133333333,7.133333333,-5.86,12.99333333,3.773333333,4.966666667,5.456666667,8.49,-6.833333333,15.32666667,1
7.625384615,-6.364615385,7.423846154,0.762307692,23.34538462,-12.20461538,0.031256334,-0.096718771,-0.484329738,-0.617674297,-0.899456818,18.48461538,30.31153846,34.58384615,39.50769231,24.92076923,13.21538462,-20.87692308,2.378461538,-20.87692308,23.25384615,0.326153846,22.84384615,35.88461538,35.88461538,-1.573846154,37.46076923,1
59.77666667,-3,-2,-0.66,27.21,-3.366666667,-0.022324251,-0.3458786,-0.480111513,-0.653525033,-0.864452204,67.65666667,15.22666667,40.27666667,34.13333333,25.45333333,7.11,-11.48666667,-0.55,-11.48666667,10.93666667,-8.42,5.686666667,9.633333333,9.633333333,-0.046666667,9.683333333,1
23.055,6.087857143,-8.25,-0.975,22.07785714,-1.687857143,-0.018434205,-0.34889549,-0.659706301,-0.783159504,-0.894780085,56.26571429,28.21142857,46.88785714,33.21214286,20.70428571,3.228571429,8.403571429,9.205,-2.730714286,11.93357143,-3.761428571,5.572142857,7.962857143,9.385,-1.686428571,11.07214286,1
18.29333333,-4.081666667,2.5,7.088333333,17.64,-0.878333333,-0.031257159,-0.267814157,-0.540047613,-0.75863855,-0.905962899,76.95666667,55.27833333,65.08833333,37.405,17.385,3.291666667,3.28,5.646666667,-4.003333333,9.65,7.131666667,3.803333333,-3.273333333,4.711666667,-6.926666667,11.63833333,1
24.4625,10.945,-4.5,-5.1725,21.7575,0.87,-0.046367719,-0.340481498,-0.671835441,-0.769825143,-0.886089684,31.21,23.055,42.8025,26.465,15.2175,4.105,-7.7675,2.565,-7.7675,10.33,-2.71,8.2525,11.395,11.395,0,11.395,1
40.23,-12.5,0,-0.49,23.02,0.473333333,0.012405062,-0.415677199,-0.674844769,-0.724915741,-0.898505876,57.45333333,18.73333333,40.89333333,33.42333333,24.98333333,2.776666667,4.873333333,4.873333333,-2.116666667,6.986666667,-4.306666667,6.356666667,6.143333333,11.42,-7.006666667,18.42333333,1
26.03,6,3,2.45,8.59,1.56,-0.027767818,-0.41400741,-0.533444883,-0.757161069,-0.915640811,57.28,29.86,34.09,21.83,7.8,5.61,-8.19,3.59,-8.19,11.78,2.65,7.64,11.37,11.37,-4.14,15.51,1
11.635,-1.875,0,-1.935,26.945,0.2775,0.00126786,-0.290187497,-0.528514654,-0.707819281,-0.86019408,51.885,42.7975,51.23,48.6275,29.485,4.6925,-8.36,2.18,-8.36,10.5375,0.6475,4.8975,9.9425,9.9425,0,9.9425,1
-10.28,4.75,-3.75,1.895,22.26,-0.855,-0.022263164,-0.362488002,-0.695089527,-0.792140596,-0.884194036,41.985,48.5,42.565,41.315,21.81,4.605,9.905,9.905,-4.85,14.75,2.68,4.025,6.25,6.25,-3.195,9.44,1
44.64,11.04333333,-1,-2.206666667,18.51666667,3.88,0.013413041,-0.397374469,-0.60699641,-0.722584376,-0.86404464,84.33,26.66666667,58.78,35.1,20.32,4.19,3.546666667,7.46,-6.073333333,13.53333333,7.513333333,4.256666667,3.65,6.406666667,-2.456666667,8.866666667,1
32.028,-2.472,3.6,0.404,23.394,0.566,-0.039975992,-0.402186632,-0.584336907,-0.786034743,-0.91986666,65.756,32.972,45.82,44.14,23.276,5.442,7.526,10.358,-5.364,15.722,1.226,3.294,1.15,4.038,-4.272,8.312,1
-2,-5.2825,-8.25,-3.51,22.82,2.19,0.003956675,-0.308909253,-0.621441718,-0.761355402,-0.87404049,40.0275,39.8425,43.4075,43.455,24.4275,3.7125,-6.2525,2.1225,-6.2525,8.375,-2.34,5.065,9.2175,9.2175,-2.5475,11.765,1
-1.04,-18,0,7.14,26.41,-13.56,0.012147397,-0.324722329,-0.585608614,-0.787137784,-0.913475241,74.87,56.45,63.78,55.01,24.74,3.11,6.04,6.04,-1.72,7.76,-1.24,5.03,-8.69,0,-8.69,8.69,1
11.765,-12.75,3,2.83,27.47,0.165,-0.018320858,-0.315416782,-0.503615655,-0.713947417,-0.870194529,34.19,24.31,30.465,35.11,24.565,3.29,5.27,5.27,-0.18,5.45,2.735,4.78,-7.87,0,-7.87,7.87,1
38.4675,-7.125,14.25,0.1325,25.2425,0.6025,0.011684274,-0.362313817,-0.538484511,-0.680354315,-0.895524139,45.8825,18.63,38.2275,40.0675,29.3525,5.1875,6.5675,10.245,-4.375,14.6225,4.0725,6.99,7.455,11.15,-7.175,18.3275,1
-2.09625,-4.09625,-1.60875,2.8075,31.20625,3.2625,0.008504443,-0.147609911,-0.508851424,-0.714326924,-0.915309358,17.05875,24.4825,22.34375,45.265,33.72625,7.0175,-4.25,5.73125,-10.92625,16.65625,2.7375,6.43375,10.8275,12.33375,-5.02125,17.3525,1
-6.56,10.5,-3,-3.32,26.62,9.49,0.025492492,-0.142640885,-0.697218634,-0.786311158,-0.927619893,23.36,25.89,23.06,34.95,27.17,5.49,13.94,13.94,-2.98,16.92,14.32,6.38,11.79,11.79,-6.93,18.72,1
12.52,-8.745,2.31,0.97,12.04,-0.025,-0.042312264,-0.340237709,-0.654338196,-0.758995138,-0.834262561,22.645,42.975,38.19,38.48,10.06,3.205,-5.07,0.355,-5.07,5.425,-4.265,6.015,9.935,9.935,-0.83,10.76,1
31.79,7.5,3,-0.085,20.87,-3.86,0.00618065,-0.339315262,-0.503771657,-0.710409772,-0.85363539,58.75,21.36,46.56,35.76,22.945,1.41,-2.91,2.04,-2.91,4.95,-1.27,2.8,-4.945,0.195,-4.945,5.14,1
-15.54,10.5,0,-0.56,22.34,-0.08,-0.050448176,-0.320641333,-0.693069057,-0.795177377,-0.933644742,28.11,47.62,40.32,40.27,20,1.21,2.13,2.13,-1.25,3.38,-1.04,0.92,1.74,1.74,-1.58,3.32,1
-4.9,7.54,3,3.18,16.71,-0.77,-0.039647979,-0.306445361,-0.688493194,-0.779143202,-0.899728688,0,43.83,43.74,33.44,16.88,6.44,11.59,11.59,2.46,9.13,12.97,2.83,-5.14,1.57,-5.14,6.72,1
10.036,14.766,3.3,0.654,30.203,5.049,-0.014646507,-0.236304866,-0.545248239,-0.686536445,-0.822313647,41.743,41.062,50.961,55.117,31.922,4.387,8.998,8.998,-1.211,10.208,4.303,3.629,3.791,5.699,-2.72,8.418,1
14.658,-15.324,-3,4.35,30.29,0.118,-0.01742348,-0.306454353,-0.535980211,-0.755292304,-0.927401478,69.09,58.604,63.28,59.608,26.414,4.77,5.494,8.098,-6.564,14.664,4.818,9.916,17.316,17.316,-10.454,27.766,1
6.051052632,-10.59789474,2.684210526,3.438947368,23.26947368,0.469473684,-0.004732955,-0.302130639,-0.542925797,-0.732026779,-0.868887162,41.36052632,30.43736842,38.50947368,36.63473684,21.97578947,3.149473684,3.015263158,4.956315789,-3.147368421,8.103157895,3.423684211,2.464736842,-3.208947368,1.788947368,-4.66,6.454210526,1
8.97,-1.5,10.5,-5.99,26.66,2.84,-0.041355893,-0.295397162,-0.540282091,-0.748236933,-0.861523058,47.62,42.52,53.86,54.6,31.515,4.675,-8.82,3.25,-8.82,12.065,-0.87,5.82,-11.735,0,-11.735,11.735,1
1.633333333,-1.25,-3.5,-0.71,23.21,-0.14,-0.010473053,-0.296309378,-0.570033924,-0.759481194,-0.887441371,39.10833333,38.66,41.49166667,44.335,26.00666667,3.596666667,-2.893333333,2.356666667,-4.811666667,7.17,-3.93,4.441666667,-8.143333333,2.085,-8.143333333,10.23,1
7.085,6.375,3.75,-1.26,8.9975,1.495,0.007097696,-0.384089285,-0.615591841,-0.77589752,-0.920968717,86.3825,55.34,66.385,39.8225,8.3375,4.7025,-4.505,3.2025,-8.565,11.7675,-5.29,6.59,12.155,12.155,-1.355,13.5075,1
13.7,-11.185,0,-3.685,14.955,-1.605,0.023596669,-0.359318201,-0.651756277,-0.782388621,-0.901354721,31.95,8.785,29.81,20.91,15.385,5.39,11.755,11.755,-4.75,16.505,2.935,5.06,1.47,8.315,-6.88,15.2,1
-1.5625,-1.325,4.125,0.9175,22.945,-4.3925,0.020114138,-0.331207535,-0.542680513,-0.727820335,-0.909481097,53.415,44.555,50.51,44.47,22.83,7.9775,-10.915,-0.1875,-10.915,10.7275,-2.28,5.2775,9.62,9.62,-0.4425,10.06,1
